,Id,Name,placeOfBirth,Gender,DateAcquired
67313,591,Henry Weekes,United Kingdom,Male,1900
67316,14213,Apichatpong Weerasethakul,Prathet Thai,Male,2012
67317,2127,Nicholas Wegner,United Kingdom,Male,1975
67327,2128,Carel Weight,United Kingdom,Male,1953
67335,7743,Lawrence Weiner,United States,Male,2008
67361,2758,David Weiss,Switzerland,Male,0
67362,2206,Denton Welch,China,Male,1987
67363,2129,Hubert L. Wellington,United Kingdom,Male,1961
67364,592,Henry Tanworth Wells,United Kingdom,Male,1903
67365,593,Joanna Mary Wells,0,Female,1923
67367,2130,John Wells,United Kingdom,Male,1985
67389,2131,Pierre Wemaere,France,Male,1978
67390,17198,Lionel Wendt,Sri Lanka,Male,2013
67404,2132,Richard Wentworth,Samoa,Male,1977
67412,7604,Nicole Wermers,Germany,Female,2011
67413,11096,Judi Werthein,Argentina,Female,0
67414,2133,Karl Weschke,Germany,Male,1986
67421,2134,Tom Wesselmann,United States,Male,1982
67422,594,Benjamin West,United States,Male,1827
67436,2700,Franz West,Austria,Male,1999
67437,2135,Walter West,United Kingdom,Male,1983
67438,595,Richard Westall,United Kingdom,Male,1894
67447,596,William Westall,United Kingdom,Male,1956
67452,2720,Edward Weston,United States,Male,2010
67454,2576,Lady Wharncliffe,0,Female,1997
67509,2544,Clara Wheatley,0,Female,1997
67510,597,Francis Wheatley,United Kingdom,Male,1922
67513,2136,Grace Wheatley,United Kingdom,Female,1922
67514,2137,John Wheatley,United Kingdom,Male,1924
67515,2138,Sir Charles Wheeler,United Kingdom,Male,1924
67518,2139,Anthony Whishaw,United Kingdom,Male,1984
67519,598,James Abbott McNeill Whistler,United States,Male,1905
67530,2140,Rex Whistler,United Kingdom,Male,1948
67532,599,Thomas Whitcombe,United Kingdom,Male,1898
67533,2141,Ethelbert White,United Kingdom,Male,1924
67535,2288,Lt-Col George Francis White,United Kingdom,Male,1991
67538,7256,Pae White,United States,Female,2004
67539,2239,Kate Whiteford,United Kingdom,Female,1989
67543,2142,Brett Whiteley,Australia,Male,1979
67561,2319,Rachel Whiteread,United Kingdom,Female,2013
67591,2143,Edwin Whitney-Smith,United Kingdom,Male,1940
67592,17412,Jack Whitten,United States,Male,2013
67593,2013,Martin Wiener,0,Male,1975
67599,2144,Stephen M. Wiens,United Kingdom,Male,1907
67600,2597,Max Wigram,0,Male,1997
67601,2145,Gerald Wilde,United Kingdom,Male,1961
67604,2146,Alison Wilding,United Kingdom,Female,1995
67635,11355,Hannah Wilke,United States,Female,2008
67636,12144,Cathy Wilkes,United Kingdom,Female,2008
67637,600,Sir David Wilkie,United Kingdom,Male,1896
67697,2147,Stephen Willats,United Kingdom,Male,1983
67713,601,George Burrell Willcock,United Kingdom,Male,1893
67714,2314,Aubrey Williams,Guyana,Male,1993
67718,10158,Christopher Williams,United States,Male,2007
67721,602,Edward Williams,United Kingdom,Male,1837
67723,2307,Fred Williams,Australia,Male,1992
67737,2219,Glynn Williams,United Kingdom,Male,1988
67738,603,Hugh William Williams,0,Male,1915
67741,2148,Kyffin Williams,United Kingdom,Male,1975
67742,604,Penry Williams,United Kingdom,Male,1847
67745,2149,Terrick Williams,United Kingdom,Male,1937
67746,605,William Williams,United Kingdom,Male,1962
67747,2150,Victor Willing,Misr,Male,1980
67751,2151,Terry Willson,0,Male,1975
67752,2467,Andrew Wilson,United Kingdom,Male,1997
67757,15855,Fred Wilson,United States,Male,2012
67786,4147,Jane Wilson,United Kingdom,Female,2012
67789,2793,Louise Wilson,United Kingdom,Female,2012
67790,10956,Richard Wilson,United Kingdom,Male,2007
67865,2152,Scottie Wilson,United Kingdom,Male,1959
67867,2545,William A. Wilson,0,Male,1997
67868,607,William Lindsay Windus,United Kingdom,Male,1921
67873,2153,James Wines,United States,Male,1965
67874,2154,Gerd Winner,Germany,Male,1975
67996,2668,Paul Winstanley,United Kingdom,Male,1998
67998,2155,Terry Winters,United States,Male,1997
68074,2468,John Crawford Wintour,United Kingdom,Male,1997
68079,2156,Gillian Wise,United Kingdom,Female,1981
68084,2157,Albany Wiseman,United Kingdom,Male,1975
68094,9087,Willem Wissing,0,Male,2006
68095,2158,Adrian Wiszniewski,United Kingdom,Male,1987
68098,608,William Frederick Witherington,United Kingdom,Male,1896
68104,2159,Isaac Witkin,South Africa,Male,1968
68109,9936,David Wojnarowicz,United States,Male,2010
68145,2160,Edward Wolfe,South Africa,Male,1939
68147,2161,Robert Wolfe,0,Male,1976
68148,3088,Christian Wolff,0,Male,2001
68149,2162,Robert Jay Wolff,United States,Male,1972
68150,2163,Alfred Wolmark,Poland,Male,1955
68152,2164,Wols,Germany,Male,1983
68186,2165,Judy Wong,0,Female,1978
68187,2166,John Wonnacott,United Kingdom,Male,1984
68190,2167,Christopher Wood,United Kingdom,Male,1930
68197,2601,Craig Wood,United Kingdom,Male,1997
68198,2168,F. Derwent Wood,United Kingdom,Male,1914
68211,7050,John Wood,China,Male,0
68212,609,Samuel Woodforde,United Kingdom,Male,1977
68215,2169,Derrick Woodham,United Kingdom,Male,1971
68216,10512,Francesca Woodman,United States,Female,2009
68234,2170,Bill Woodrow,United Kingdom,Male,1992
68272,610,Henry Woods,United Kingdom,Male,1894
68273,611,Richard Caton Woodville,United Kingdom,Male,1940
68277,2546,George Montard Woodward,0,Male,1997
68278,612,Thomas Woodward,0,Male,1892
68280,2730,Christopher Wool,United States,Male,2009
68282,2232,Thomas Woolner,United Kingdom,Male,1988
68284,613,John Wootton,United Kingdom,Male,1933
68295,2469,Thomas Worlidge,United Kingdom,Male,1997
68305,2171,Fritz Wotruba,Austria,Male,1951
68306,2172,John Wragg,United Kingdom,Male,1964
68308,3095,Austin Wright,United Kingdom,Male,2004
68309,2373,Edward Wright,0,Male,1995
68310,2774,Elizabeth Wright,United Kingdom,Female,2000
68312,614,John Michael Wright,United Kingdom,Male,1957
68315,615,Joseph Wright  of Derby,United Kingdom,Male,1925
68328,5905,Richard Wright,United Kingdom,Male,2003
68339,2173,Paul Wunderlich,Germany,Male,1981
68340,616,Henry Wyatt,0,Male,1847
68342,2567,Jan Wyck,Nederland,Male,1854
68345,2174,Maurice Wyckaert,Belgium,Male,1978
68346,2547,J. Wykeham Archer,United Kingdom,Male,1997
68347,17422,Rose Wylie,United Kingdom,Female,2013
68348,617,Charles William Wyllie,United Kingdom,Male,1877
68349,618,William Lionel Wyllie,United Kingdom,Male,1883
68351,2662,Cerith Wyn Evans,United Kingdom,Male,1998
68358,2175,David Wynne,United Kingdom,Male,1965
68359,2176,Bryan Wynter,United Kingdom,Male,1990
68368,10256,Zhen Xu,China,Male,2009
68369,14410,Shikanosuke Yagaki,Japan,Male,2011
68383,2177,Brian Yale,United Kingdom,Male,1976
68389,15931,Nil Yalter,Misr,Female,2012
68390,16030,Katsuhiro Yamaguchi,Japan,Male,2012
68400,14400,Iwao Yamawaki,Japan,Male,2012
68410,2676,Yukinori Yanagi,Japan,Male,1998
68416,7370,Fudong Yang,China,Male,2009
68417,17410,Catherine Yarrow,United Kingdom,Female,2013
68420,2386,Catherine Yass,United Kingdom,Female,2000
68437,619,William Frederick Yeames,Russia,Male,1877
68438,2178,Jack Butler Yeats,United Kingdom,Male,1925
68443,2179,Laetitia Yhap,United Kingdom,Female,1984
68444,16784,Lynette Yiadom-Boakye,United Kingdom,Female,2012
68446,8297,Carey Young,Zambia,Female,2009
68456,2180,Robert Young,Canada,Male,1975
68457,1326,John Young-Hunter,United Kingdom,Male,1899
68458,2181,Konstantin Yuon,Russia,Male,1964
68459,2182,Jean-Pierre Yvaral,France,Male,1964
68460,11598,Akram Zaatari,Al-Lubnan,Male,2008
68579,13771,Horacio Zabala,Argentina,Male,0
68580,14306,Carla Zaccagnini,Argentina,Female,0
68581,2183,Leon Zack,Russia,Male,1959
68582,2184,Ossip Zadkine,Russia,Male,1954
68588,6730,Robert Rahway Zakanitch,United States,Male,2004
68589,2185,Wou-ki Zao,China,Male,1958
68590,14153,Enli Zhang,China,Male,2011
68593,10126,Toby Ziegler,United Kingdom,Male,2006
68595,9937,Thomas Zipp,Germany,Male,2007
68609,2395,Andrea Zittel,United States,Female,1996
68610,13100,Artur Zmijewski,Poland,Male,2010
68611,620,Johan Zoffany,Germany,Male,1896
68622,12542,Gilberto Zorio,Italia,Male,2009
68624,2186,Larry Zox,United States,Male,1968
68625,621,Francesco Zuccarelli,Italia,Male,1985
68626,2187,Ignacio Zuloaga,Spain,Male,1923
68627,2188,Aleksander Zyw,Poland,Male,1962
68628,657,Shusaku Arakawa,"Nagoya, Nihon",Male,1981
68629,14424,Kiyohiko Komura,0,Male,2011
68633,16926,Len Lye,0,Male,0
68634,5672,Vladimir Mayakovsky,0,Male,0
68635,18266,Mithu Sen,0,Female,0
68636,10428,Christina Broom,0,Female,0
68637,13086,Juan Downey,0,Male,0
68638,13568,Jack Goldstein,0,Male,0
68639,13736,Suzanne Lacy,0,Female,0
68640,2634,Morin,0,Male,1997
68642,11737,Eduardo Salvatore,0,Male,0
68643,12947,Gunther Sander,0,Male,0
68644,2735,Stephanie Smith,0,Female,2000
68645,5227,Haim Steinbach,0,Male,0
68646,11740,José Yalenti,0,Male,0
68647,18243,Amar Kanwar,0,Male,0
68648,10282,Melik Ohanian,0,Male,0
68649,5669,Viktor Deni,0,Male,0
68650,14825,Shelagh Wakely,0,Female,0
68651,3807,Samuel Cooper,0,Male,0
68652,12074,Gaspard Dughet,0,Male,0
68653,14308,Eugenio Espinoza,0,Male,0
68654,5645,Nikolai Kogout,0,Male,0
68655,17127,Vladimir Kozlinsky,0,Male,0
68656,17008,James Orrock,0,Male,0
68657,13098,Monika Sosnowska,0,Female,0
68658,18071,Richard Westmacott,0,Male,0
68659,12918,Ruth Baehnisch,0,Female,0
68660,2618,A. Belloguet,0,Male,1997
68662,18264,Nikolaj Bendix Skyum Larsen,0,Male,0
68663,18242,Caroline Bergvall,0,Female,0
68666,6642,Josif Gerasimovich,0,Male,0
68667,18244,Lawrence Abu Hamdan,0,Male,0
68668,3819,Stephen Herwijck,0,Male,0
68669,2259,Highmore,0,Male,1986
68716,13334,Enrique Huerta,0,Male,0
68717,4561,Inventory,0,0,2002
68718,5741,Sergei Ivanov,0,Male,0
68719,3092,K.O.S.,0,0,0
68720,5676,Georgii Kibardin,0,Male,0
68721,17121,Nikolai Kochergin,0,Male,0
68724,10957,KwieKulik,0,0,2011
68725,2633,Lairesse,0,Male,1997
68732,1474,Robin Laurie,0,Male,1975
68733,5813,Alexander Lebedev,0,Male,0
68734,1138,London Gallery,0,0,1977
68735,1542,Alex Mackay,0,Male,1977
68736,2515,A Marsingall,0,Male,1997
68737,2581,J. Martin  of Canterbury,0,Male,1997
68744,2516,E. Masters,0,Male,1997
68745,17135,Dmitrii Melnikov,0,Male,0
68746,2538,Francis Merivale,0,Male,1997
68747,5648,Dmitrii Moor,0,Male,0
68749,18372,Sylvia Pankhurst,0,Female,0
68750,18267,Pallavi Paul,0,Male,0
68751,11736,Osmar Peçanha,0,Male,0
68752,5673,Sergei Ivanovich Pichugin,0,Male,0
68753,11741,Paulo Pires,0,Male,0
68754,12600,Olivia Plender,0,Female,0
68755,1783,Anne and Patrick Poirier,0,0,1981
68756,15967,R. H. Quaytman,"Boston, United States",Female,0
68757,18896,Hester Reeve,0,Female,0
68758,1830,Ingmar Reuter,0,Male,1975
68759,13335,Emilio Rivera,0,Male,0
68760,7965,Russian School,0,0,0
68761,17224,William Staite-Murray,0,Male,0
68762,5739,Adolf Strakhov-Braslavsky,0,Male,0
68763,11739,Dalmo Teixeira Filho,0,Male,0
68764,2537,Tollemache,0,0,1997
68765,17656,Léonard Cosme Totchemetcheho,0,Male,0
68766,17134,V.Ch.K.,0,0,0
68767,17036,Adolphe Valette,0,Male,0
68768,17129,Vara,0,0,0
68769,2107,Dee Villers,0,0,1975
68770,17732,Francis Vivares,0,Male,0
68771,11825,Imke Wagener,0,Female,0
68772,13099,Jakub Julian Ziolkowski,0,Male,0
